fecha,semana_iso,punto,producto,cantidad,precio_unitario,valor_cobrado,forma_pago,producto_receta,observaciones,fuente
2026-08-08,32,Online,Edicion Especial Lisianthus,1,75000,75000,Transferencia,Edicion Especial Lisianthus,FE-1951,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-08,32,Online,Paquete ammi majus,1,45000,45000,Transferencia,,FE-1948,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-08,32,San Lucas,Cosecha Grande,1,125000,125000,Datafono,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-08,32,San Lucas,Edicion especial lisianthus,1,75000,75000,Transferencia,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-08,32,San Lucas,Paquete ammobium,2,45000,0,Salida por daño,Paquete ammobium,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-08,32,San Lucas,Paquete green ball y plumas,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-08,32,San Lucas,Paquete green ball y plumas,1,45000,45000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-08,32,San Lucas,Paquete statice pink dreams,1,40000,0,Salida por daño,Paquete statice pink dreams,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-08,32,Tesoro,Celosias plumosas,1,50000,50000,Datafono,Celosias plumosas,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-08,32,Tesoro,Paquete gomphenas salmon rose,1,45000,45000,Datafono,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-08,32,Tesoro,Paquete gomphenas salmon rose,1,45000,45000,Datafono,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Del Este,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Del Este,Bocas de dragon,1,38000,38000,Efectivo,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Del Este,Bouquet forever Dream grande,1,140000,140000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Del Este,Dusty miller con colitas de conejo,1,45000,45000,Transferencia,,Paga 50.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Del Este,Green ball,1,40000,40000,Datafono,Green ball (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Del Este,Paquete ammobium,1,45000,45000,Transferencia,Paquete ammobium,Paga 40.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Del Este,Paquete gomphenas salmon rose,1,45000,45000,Datafono,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Del Este,Paquete statice pink dreams,1,40000,40000,Datafono,Paquete statice pink dreams,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Jardines,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Jardines,Bouquet forever Dream mediano,1,120000,120000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Jardines,Bouquet forever Dream pequeño,1,85000,85000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Jardines,Cosecha Grande,1,125000,125000,Datafono,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Jardines,Dusty miller con colitas de conejo,1,45000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Jardines,Edicion Especial Lisianthus,1,75000,75000,Efectivo,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Jardines,Edicion Especial Lisianthus,1,75000,75000,Datafono,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Jardines,Paquete gomphenas salmon rose,1,45000,45000,Datafono,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,Jardines,Paquete statice lilac dreams,1,40000,40000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,San Lucas,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,San Lucas,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,San Lucas,Bouquet Greenery,1,90000,90000,Datafono,,Petit,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,San Lucas,Paquete celosias dream mix,1,50000,50000,Datafono,Paquete celosias dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,San Lucas,Paquete celosias dream mix,1,50000,50000,Transferencia,Paquete celosias dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-09,32,San Lucas,Paquete de lisianthus solo,1,60000,60000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Del Este,Bocas de dragon,1,38000,38000,Efectivo,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Del Este,Bocas de dragon y statice,1,45000,45000,Efectivo,,Paga 55.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Del Este,Bocas de dragon y statice,1,45000,45000,Datafono,,Paga 55.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Del Este,Bouquet Greenery,2,90000,180000,Efectivo,,Edición especial,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Del Este,Bouquet Greenery,1,90000,90000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Del Este,Bouquet Greenery,1,90000,85500,Datafono,,Edición especial paga 88.00,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Del Este,Bouquet mamá de los sueños mediano,1,130000,130000,Datafono,,Paga 120.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Del Este,Paquete ammi majus,1,45000,45000,Datafono,,Paquete Trachellium,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Del Este,Paquete ammobium,1,45000,45000,Datafono,Paquete ammobium,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Amaranto cascada,1,45000,0,Salida por daño,Amaranto cascada (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Bocas de dragon,2,38000,76000,Efectivo,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Bocas de dragon y statice,1,45000,45000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Bouquet forever Dream mediano,1,120000,120000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Celosias plumosas,1,50000,40000,Efectivo,Celosias plumosas,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Cosecha Grande,1,125000,125000,Efectivo,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Cosecha Grande,1,125000,125000,Datafono,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Dusty miller con colitas de conejo,1,45000,45000,Datafono,,"50,000.00","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Edicion Especial Lisianthus,1,75000,67500,Datafono,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Paquete ammobium,1,45000,0,Salida por daño,Paquete ammobium,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Paquete gomphenas salmon rose,1,45000,45000,Transferencia,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Paquete gomphenas salmon rose,1,45000,45000,Datafono,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Jardines,Paquete statice lilac dreams,1,40000,40000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Online,Bouquet  Dream Land,1,285000,249375,Transferencia,,FE-1953,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Online,Cosecha Grande,2,125000,250000,Transferencia,Cosecha Grande,FE-1954,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Online,Cosecha Grande,2,125000,250000,Transferencia,Cosecha Grande,FE-1955,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,San Lucas,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,San Lucas,Cosecha Grande,1,125000,125000,Datafono,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,San Lucas,Gomphenas snow,1,45000,45000,Datafono,Gomphenas snow,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,San Lucas,Paquete green ball y plumas,1,45000,45000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Tesoro,Cosecha Grande,1,125000,100000,Transferencia,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Tesoro,Edicion Especial Lisianthus,1,75000,60000,Transferencia,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-10,33,Tesoro,Edicion Especial Lisianthus,1,75000,50000,Datafono,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Del Este,Celosias plumosas,1,50000,50000,Efectivo,Celosias plumosas,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Del Este,Edicion especial mon amour,1,90000,90000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Del Este,Edicion especial mon amour,1,90000,90000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Bocas de dragon y statice,1,45000,40500,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Bouquet forever Dream mediano,1,120000,120000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Bouquet petit,1,65000,65000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Cosecha Grande,1,125000,125000,Datafono,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Cosecha Pequeño,1,105000,105000,Datafono,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Dusty miller con colitas de conejo,1,50000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Green ball,1,40000,40000,Datafono,Green ball (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Paquete gomphenas salmon rose,1,45000,45000,Datafono,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Paquete lisianthus solo,1,50000,0,Salida por daño,Paquete lisianthus solo,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Jardines,Paquete statice lilac dreams,1,40000,40000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),FE-1956,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Bocas de dragon,2,38000,76000,Transferencia,Bocas de dragón (paquete),FE-1957,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Bocas de dragon y statice,1,45000,45000,Transferencia,,FE-1966,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Bouquet  Dream Land,1,285000,285000,Transferencia,,FE-1962,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Bouquet  Dream Land,1,285000,285000,Transferencia,,FE-1964,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Bouquet forever Dream grande,1,140000,140000,Transferencia,,FE-1962,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Cosecha Grande,8,125000,850000,Transferencia,Cosecha Grande,FE-1958,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,FE-1960,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,FE-1961,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,FE-1963,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Cosecha Pequeño,4,105000,420000,Transferencia,Cosecha Pequeño,FE-1957,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Dream Big,1,270000,270000,Transferencia,Dream Big,FE-1957,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Edicion Especial Lisianthus,1,75000,75000,,Edicion Especial Lisianthus,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Event ammobium 10 tallos,2,38250,76500,,,FE-1965,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Online,Event bocas de dragon 10 tallos,1,32300,32300,,,FE-1965,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,San Lucas,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,San Lucas,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,San Lucas,Bocas de dragon y statice,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,San Lucas,Bouquet Greenery,1,90000,90000,Datafono,,Edición especial Mon amour,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,San Lucas,Cosecha Pequeño,1,105000,105000,Efectivo,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,San Lucas,Edicion especial lisianthus,1,75000,75000,Datafono,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,San Lucas,Esparragos con ammi,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,San Lucas,Gomphenas snow,1,45000,45000,Transferencia,Gomphenas snow,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,San Lucas,Green ball,2,40000,80000,Datafono,Green ball (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,San Lucas,Green ball,1,40000,40000,Transferencia,Green ball (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,San Lucas,Paquete celosias dream mix,1,50000,50000,Transferencia,Paquete celosias dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Tesoro,Amaranto cascada,1,45000,0,Salida por daño,Amaranto cascada (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Tesoro,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Tesoro,Edicion Especial Lisianthus,1,75000,75000,Transferencia,Edicion Especial Lisianthus,greenery,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Tesoro,Esparragos con ammi,1,45000,45000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Tesoro,Gomphrenas,1,45000,45000,Transferencia,Gomphrenas (paquete grande),gomphrenas con statice,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Tesoro,Green ball con statice,2,45000,0,Salida por daño,,2.00,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-11,33,Tesoro,Paquete statice dream mix,1,40000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Del Este,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Del Este,Bocas de dragon y statice,2,45000,90000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Del Este,Dusty miller con colitas de conejo,1,50000,50000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Jardines,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Jardines,Bouquet forever Dream grande,1,140000,140000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Jardines,Cosecha Pequeño,1,105000,105000,Transferencia,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Jardines,Edicion especial mon amour,1,90000,81000,Efectivo,,"80,000.00","hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Jardines,Paquete gomphenas salmon rose,1,45000,45000,Datafono,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Jardines,Paquete gomphenas salmon rose,1,45000,45000,Transferencia,Paquete gomphenas salmon rose,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Bocas de dragon,1,38000,19000,Transferencia,Bocas de dragón (paquete),FE-1967,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Bouquet Greenery,2,90000,180000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Bouquet pureza,1,160000,136000,Transferencia,Bouquet pureza,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Bouquet pureza,1,160000,160000,Transferencia,Bouquet pureza,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Bouquet pureza,3,160000,420000,Transferencia,Bouquet pureza,FE-1959,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Dream Big,3,270000,708750,Transferencia,Dream Big,FE-1959,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Dusty miller con colitas de conejo,1,50000,25000,Transferencia,,FE-1967,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Event ammobium 10 tallos,6,38250,229500,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Event bocas de dragon 10 tallos,8,32300,258400,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Event celosias dream,8,38250,306000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Event dahlias 10 tallos,8,60000,480000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Event dahlias 10 tallos,1,60000,30000,Transferencia,,FE-1967,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Event gomphenas blancas,8,38250,306000,Transferencia,Event gomphenas blancas,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Event lisianthus 5 tallos,8,42500,340000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Green ball,1,40000,20000,Transferencia,Green ball (paquete),FE-1967,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Greenery con lisianthus,3,75000,196875,Transferencia,,FE-1959,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Matricaria,5,45000,196875,Transferencia,,FE-1959,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Paquete ammi y matricaria,2,55000,110000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Paquete de lisianthus solo,1,60000,60000,Transferencia,,FE-1967,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Paquete de lisianthus solo,2,60000,120000,Transferencia,,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Online,Yugo pequeño,1,155400,155400,Transferencia,Yugo pequeño,Falta FE,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,San Lucas,Cosecha Pequeño,1,105000,105000,Datafono,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,San Lucas,Edicion especial lisianthus,1,75000,75000,Datafono,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,San Lucas,Edicion especial mon amour,1,90000,90000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,San Lucas,Paquete gomphenas y statice,1,45000,45000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Tesoro,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Tesoro,Esparragos con ammi,1,45000,45000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-12,33,Tesoro,Green ball,1,40000,40000,Datafono,Green ball (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Del Este,Bocas de dragon,1,38000,0,Salida por daño,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Del Este,Bouquet forever Dream pequeño,1,85000,85000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Del Este,Cosecha Pequeño,1,105000,0,Salida por daño,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Del Este,Cosecha Pequeño,1,105000,105000,Transferencia,Cosecha Pequeño,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Del Este,Edicion especial lisianthus,1,75000,0,Salida por daño,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Del Este,Gomphenas snow,1,45000,40500,Datafono,Gomphenas snow,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Del Este,Greenery con lisianthus,1,75000,0,Salida por daño,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Del Este,Paquete de lisianthus solo,1,60000,48000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Amaranto cascada,1,45000,45000,Transferencia,Amaranto cascada (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Bocas de dragon y statice,1,45000,45000,Transferencia,,Paga 55.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Bocas de dragon y statice,1,45000,45000,Transferencia,,Paga 55.000,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Bouquet cristata pop,1,85000,85000,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Bouquet forever Dream grande,1,140000,140000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Campanulas y statice,1,55000,55000,Efectivo,Campanulas y statice (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Celosias plumosas,1,50000,50000,Datafono,Celosias plumosas,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Cosecha Grande,1,125000,125000,Datafono,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Cosecha Grande,1,125000,125000,Efectivo,Cosecha Grande,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Dusty miller con colitas de conejo,1,50000,50000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-08-13,33,Jardines,Esparragos con ammi,2,45000,90000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
